event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ARG2246,2020-06-27,2020,1,Demonstrations,Riots,Violent demonstration,Rioters (Argentina),Labor Group (Argentina),5,Unidentified Armed Group (Argentina),,3,35,,32,South America,Argentina,San Juan,Caucete,,Caucete,-31.6518,-68.2829,1,Diario De Cuyo,Subnational,"On 27 June 2020, in Caucete (San Juan), around 60 truck drivers set fire to tires in a demonstration against the Ministry of Public Health's decision to carry out the isolation in the Bicentennial Stadium and against the delays in testing for the coronavirus pandemic. At night, a group inside vehicles demanded them to leave, shot at the air and one of the demonstrators was attacked with a melee weapon.",0,crowd size=around 60,1618500621
ARG2244,2020-06-26,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),ATE: Association of State Workers; Labor Group (Argentina); CTA: Argentine Workers' Central Union; CGT: General Confederation of Labour; Women (Argentina); PCR: Revolutionary Communist Party,6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,1,El Diario De La Pampa,Subnational,"On 26 June 2020, in Santa Rosa (La Pampa), a group gathered in San Martin Square to protest in support of the Argentine Government's intentions to nationalize the grain exporter company Vicentin. ATE (Association of State Workers), CTA (Argentine Workers' Central Union), Women Union Workers of CGT (General Confederation of Labour), PCR (Revolutionary Communist Party), among others, joined the protest.",0,crowd size=no report,1618500655
ARG2240,2020-06-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Capital,,Cordoba,-31.4355,-64.2009,1,El Diario de Carlos Paz,Subnational,"On 25 June 2020, in Cordoba (Cordoba), owners of thirty bars and restaurants protested to demand a permission to reopen their establishments, after being closed for more than 100 days due to the coronavirus pandemic and mandatory social isolation.",0,crowd size=no report,1618500688
ARG2241,2020-06-25,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,Lomas de Zamora,,Lomas de Zamora,-34.7577,-58.4036,1,Indymedia Argentina,National,"Around 25 June 2020, in Lomas de Zamora (Buenos Aires), political and social organizations protested and blocked La Noria bridge in a protest to complain that the municipal government did not invest in public works, sanitation or drinking water. The group also claimed that with no health service, unemployment and hunger the mandatory social isolation during the coronavirus pandemic is not possible.",0,crowd size=no report,1593469587
ARG2242,2020-06-25,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Buenos Aires,General Pueyrredon,,Mar del Plata,-37.9975,-57.5483,1,Indymedia Argentina,National,"Around 25 June 2020, in Mar del Plata (Buenos Aires), social movements protested to demand food and health assistance as well as the delivery of hygiene products. The event happened during the coronavirus pandemic and the mandatory social isolation, which resulted in an economic crisis.",0,crowd size=no report,1593469587
ARG2239,2020-06-25,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Health Workers (Argentina); ATE: Association of State Workers; Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,Indymedia Argentina,National,"Around 25 June 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), health workers convened by ATE (Association of State Workers) protested in Hospital Durand to complain about the situation of extreme risk in Buenos Aires hospitals. The protest had the aim to draw the attention of the Mayor after a nurse died due to the coronavirus contagion.",0,crowd size=no report,1645032567
ARG2238,2020-06-25,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,Indymedia Argentina,National,"Around 25 June 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), leaders and activists of social organizations gathered in the Obelisk and in the Ministry of Social Development to carry out a soup kitchen, in a protest to demand to the government food and health care, job positions and an increase in the amount and quotas for the Family Emergency Income (IFE). The event happened during the coronavirus pandemic and the mandatory social isolation, which resulted in an economic crisis.",0,crowd size=no report,1645032567
ARG2243,2020-06-25,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 25 June 2020, in San Miguel de Tucuman (Tucuman), municipal workers gathered in the Municipal Hygiene Department and in Bromatology to protest against their labor conditions.",0,crowd size=no report,1705976176
ARG2234,2020-06-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 24 June 2020, in San Carlos de Bariloche (Rio Negro), owners of commercial establishments marched towards the Civic Center to demand an improvement on security, after some cases of robbery.",0,crowd size=no report,1593469587
ARG2235,2020-06-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina); UTA: Union of Tramway Workers,6,,,0,60,,32,South America,Argentina,San Luis,Juan Martin de Pueyrredon,,San Luis,-33.2964,-66.3279,1,El Diario de la Republica,Subnational,"On 24 June 2020, in San Luis (San Luis), bus drivers protested and blocked Ayacucho street to demand the payment of their May's salary. UTA (Union of Tramway Workers) joined the protest.",0,crowd size=no report,1647906568
ARG2237,2020-06-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Rawson,,Trelew,-43.2527,-65.3062,1,Diario El Chubut,National,"On 24 June 2020, in Trelew (Chubut), workers of bus companies protested and blocked the way of buses that transfer health personnel during the covid-19 pandemic, in order to demand the payment of their unpaid wages.",0,crowd size=no report,1702344255
ARG2233,2020-06-24,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Government of Argentina (2019-2023); Health Workers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario El Chubut,Subnational,"Around 24 June 2020, in Puerto Madryn (Chubut), health workers of Andres Isola Hospital protested to demand the payment of their unpaid wages and supplies to prevent and fight the coronavirus. City Councilors joined them. The event took place under the context of the coronavirus pandemic and the increasing workload and contagion risk in hospitals.",0,crowd size=no report,1704767703
ARG2232,2020-06-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),,6,,,0,60,,32,South America,Argentina,Tucuman,Chicligasta,,Concepcion,-27.3463,-65.5928,1,La Gaceta (Argentina),Subnational,"On 24 June 2020, in Concepcion (Tucuman), residents of Concepcion that have vacation homes in Las Estancias (Catamarca), protested and demanded the help of the authorities, so they can visit their houses. They have been forbidden to enter Las Estancias, due to the coronavirus pandemic and the city's protocol to prevent the virus' spread.",0,crowd size=no report,1705976176
ARG2236,2020-06-24,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CCC: Class Combat Movement,6,,,0,60,,32,South America,Argentina,Tucuman,Capital,,San Miguel de Tucuman,-26.8198,-65.2169,1,La Gaceta (Argentina),Subnational,"On 24 June 2020, in San Miguel de Tucuman (Tucuman), a group, including CCC (Class Combat Movement), gathered in the city center to protest in support of the Argentine Government's intentions to nationalize the grain exporter company Vicentin.",0,crowd size=no report,1705976176
ARG2231,2020-06-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Women (Argentina),6,,,0,60,,32,South America,Argentina,Catamarca,Capital,,San Fernando del Valle de Catamarca,-28.4744,-65.7793,2,Catamarca Actual,Subnational,"On 23 June 2020, around San Fernando del Valle de Catamarca (Catamarca), a group of women protested in front of the Penal Chamber No. 3 to demand for a trial and punishment for the Mayor of Puerta de Corral Quemado, after several delays in the judicial process. The Mayor had been accused of sexual abuse.",0,crowd size=no report,1618500741
ARG2230,2020-06-23,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,Rosario,,Rosario,-32.9528,-60.6473,1,La Capital (Argentina),Subnational,"On 23 June 2020, in Rosario (Santa Fe), drivers of disabled people protested in front of Pami because they have not been paid during the mandatory social isolation caused by the coronavirus pandemic and social isolation in Argentina since March.",0,crowd size=no report,1593469587
ARG2224,2020-06-22,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Rio Cuarto,,Achiras,-33.1771,-64.9943,2,La Nacion (Argentina),National,"On 22 June 2020, around Achiras (Cordoba), producers protested in the border of Achiras (Cordoba) and La Punilla (San Luis), after San Luis' new government restrictions due to the coronavirus pandemic. The group complained that this situation is active since March and they have been losing agricultural products.",0,crowd size=no report,1593469587
ARG2225,2020-06-22,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Lanus,,Lanus,-34.6956,-58.4016,1,La Union (Argentina),Subnational,"On 22 June 2020, in Lanus (Buenos Aires), sellers who work in fairs protested in front of the City Hall to demand the right to work, since they do no work since March, due to the coronavirus pandemic and the mandatory social isolation.",0,crowd size=no report,1615851810
ARG2228,2020-06-22,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Luis,Juan Martin de Pueyrredon,,San Luis,-33.2964,-66.3279,1,El Diario de la Republica,Subnational,"On 22 June 2020, in San Luis (San Luis), a group of professionals, institutions and relatives of disabled people gathered in the Independencia Square to complain about the slow action of the social security system and its adjustment.",0,crowd size=no report,1647906568
ARG2229,2020-06-22,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Luis,General Pedernera,,Villa Mercedes,-33.6753,-65.4540,1,El Diario de la Republica,Subnational,"On 22 June 2020, in Villa Mercedes (San Luis), a group of professionals, institutions and relatives of disabled people gathered in the San Martin Square to complain about the slow action of the social security system and its adjustment.",0,crowd size=no report,1647906569
ARG2226,2020-06-22,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Government of Argentina (2019-2023); Health Workers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Biedma,,Puerto Madryn,-42.7672,-65.0363,1,Diario Jornada,Subnational,"Around 22 June 2020, in Puerto Madryn (Chubut), health workers of Andres Isola Hospital marched through Pujol street to demand the payment of their unpaid wages and supplies to prevent and fight the coronavirus. A deputy joined them for a talk. The event took place under the context of the coronavirus pandemic and the increasing workload and contagion risk in hospitals.",0,crowd size=no report,1704767703
ARG2227,2020-06-22,2020,1,Political violence,Violence against civilians,Attack,Police Forces of Argentina (2019-2023),,1,Civilians (Argentina),,7,17,Civilian targeting,32,South America,Argentina,Buenos Aires,Quilmes,,Quilmes,-34.7213,-58.2551,1,Indymedia Argentina,National,"On 22 June 2020, in Quilmes (Buenos Aires), two off-duty police officers and a group mistook an innocent man for a car thief and one of the police officers shot him twice. The victim was taken to the hospital but died.",0,,1705379977
ARG2223,2020-06-21,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Rio Cuarto,,Achiras,-33.1771,-64.9943,2,La Nacion (Argentina),National,"On 21 June 2020, around Achiras (Cordoba), producers protested in the border of Achiras (Cordoba) and La Punilla (San Luis), after San Luis' new government restrictions due to the coronavirus pandemic. The group complained that this situation is active since March and they have been losing agricultural products.",0,crowd size=no report,1593469587
ARG2207,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Santiago del Estero,Capital,,Santiago del Estero,-27.7984,-64.2728,3,Catamarca Actual,National,"On 20 June 2020, in Santiago del Estero province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1618500866
ARG2202,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,San Juan,Capital,,San Juan,-31.5347,-68.5303,3,Catamarca Actual,National,"On 20 June 2020, in San Juan province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1618500866
ARG2191,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Mendoza,Capital,,Mendoza,-32.8983,-68.8431,3,Catamarca Actual,National,"On 20 June 2020, in Mendoza province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1618500867
ARG2200,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Salta,Capital,,Salta,-24.7811,-65.4226,3,Catamarca Actual,National,"On 20 June 2020, in Salta province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1618500867
ARG2184,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Corrientes,Capital,,Corrientes,-27.4790,-58.8160,3,Catamarca Actual,National,"On 20 June 2020, in Corrientes province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1618500867
ARG2201,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Labor Group (Argentina),6,,,0,60,,32,South America,Argentina,San Juan,Capital,,San Juan,-31.5347,-68.5303,1,Diario De Cuyo,Subnational,"On 20 June 2020, in San Juan (San Juan), around 15 artisans protested in the Peatonal (pedestrian street) to demand permission to go back to work. The group that work in that street are currently not allowed to work due to the coronavirus pandemic and the recommended social isolation.",0,crowd size=around 15,1618500871
ARG2196,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Chaco,San Fernando,,Resistencia,-27.4541,-58.9808,3,El Diario De La Pampa,National,"On 20 June 2020, in Chaco province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860442
ARG2206,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,La Pampa,Capital,,Santa Rosa,-36.6205,-64.2899,1,El Diario De La Pampa,Subnational,"On 20 June 2020, in Santa Rosa (La Pampa), around 50 vehicles joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city.",0,crowd size=around 50 vehicles,1618500875
ARG2192,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Entre Rios,Parana,,Parana,-31.7398,-60.5227,3,El Diario De La Pampa,National,"On 20 June 2020, in Entre Rios province, a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860442
ARG2186,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Colon,,Jesus Maria,-30.9798,-64.0958,2,La Nacion (Argentina),National,"On 20 June 2020, around Jesus Maria (Cordoba), around 200 vehicles joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city and in Sinsacate.",0,crowd size=around 200 vehicles,1592860443
ARG2179,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Union,,Bell Ville,-32.6269,-62.6881,1,La Nacion (Argentina),National,"On 20 June 2020, in Bell Ville (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city.",0,crowd size=no report,1592860443
ARG2178,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,General Obligado,,Avellaneda,-29.1190,-59.6593,1,La Nacion (Argentina),National,"On 20 June 2020, in Avellaneda (Santa Fe), at least a dozen tractors joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade in front of the company.",0,crowd size=at least a dozen tractors,1592860443
ARG2193,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Rio Segundo,,Pilar,-31.6816,-63.8824,1,La Nacion (Argentina),National,"On 20 June 2020, in Pilar (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2183,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Capital,,Cordoba,-31.4355,-64.2009,1,La Nacion (Argentina),National,"On 20 June 2020, in Cordoba (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. There were pot-banging protests and honking protests.",0,crowd size=no report,1618500861
ARG2188,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Presidente Roque Saenz Pena,,Laboulaye,-34.1287,-63.3907,1,La Nacion (Argentina),National,"On 20 June 2020, in Laboulaye (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city.",0,crowd size=no report,1592860443
ARG2197,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Rio Cuarto,,Rio Cuarto,-33.1238,-64.3490,1,La Voz del Interior (Argentina),Subnational,"On 20 June 2020, in Rio Cuarto (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2198,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Tercero Arriba,,Rio Tercero,-32.1767,-64.1131,1,La Voz del Interior (Argentina),Subnational,"On 20 June 2020, in Rio Tercero (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2194,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,Castellanos,,Rafaela,-31.2527,-61.4917,1,La Voz del Interior (Argentina),National,"On 20 June 2020, in Rafaela (Santa Fe), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2195,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Santa Fe,General Obligado,,Reconquista,-29.1443,-59.6438,1,La Voz del Interior (Argentina),National,"On 20 June 2020, in Reconquista (Santa Fe), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2177,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Cordoba,Tercero Arriba,,Almafuerte,-32.1918,-64.2552,1,La Voz del Interior (Argentina),Subnational,"On 20 June 2020, in Almafuerte (Cordoba), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1592860443
ARG2218,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),Teachers (Argentina),6,,,0,60,,32,South America,Argentina,Chubut,Escalante,,Comodoro Rivadavia,-45.8644,-67.4997,1,Diario Cronica (Argentina),National,"On 20 June 2020, in Comodoro Rivadavia (Chubut), teachers carried out a motorcade and a honking-protest towards San Martin Square to demand the payment of their unpaid wages, the teaching incentive and the full Christmas bonus payment, since the Governor said it could be paid in installments.",0,crowd size=no report,1593469587
ARG2221,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Rio Negro,Bariloche,,San Carlos de Bariloche,-41.1335,-71.3103,1,El Cordillerano,Subnational,"On 20 June 2020, in San Carlos de Bariloche (Rio Negro), a group joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city and also demanded their right to work, due to the mandatory social isolation imposed during the coronavirus pandemic.",0,crowd size=no report,1593469587
ARG2222,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,San Pedro,,San Pedro,-33.6865,-59.6659,1,La Nacion (Argentina),National,"On 20 June 2020, in San Pedro (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city.",0,crowd size=no report,1593469587
ARG2219,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Junin,,Junin,-34.5925,-60.9467,1,La Nacion (Argentina),National,"On 20 June 2020, in Junin (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1593469587
ARG2220,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Pergamino,,Pergamino,-33.8917,-60.5759,1,La Nacion (Argentina),National,"On 20 June 2020, in Pergamino (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1593469587
ARG2217,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Campana,,Campana,-34.1637,-58.9588,1,La Nacion (Argentina),National,"On 20 June 2020, in Campana (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1593469587
ARG2216,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Brandsen,,Brandsen,-35.1679,-58.2374,1,La Nacion (Argentina),National,"On 20 June 2020, in Brandsen (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1593469587
ARG2215,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Bragado,,Bragado,-35.1157,-60.4898,1,La Nacion (Argentina),National,"On 20 June 2020, in Bragado (Buenos Aires), a group joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property.",0,crowd size=no report,1593469587
ARG2189,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,Lujan,,Lujan,-34.5659,-59.1143,1,El Civismo,Subnational,"On 20 June 2020, in Lujan (Buenos Aires), between 250 and 300 people joined the national protest, led by self-convened groups and agricultural entities such as CRA, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group carried out a motorcade through the city.",0,crowd size=between 250 and 300,1610411410
ARG2180,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Ciudad Autonoma de Buenos Aires,,,Buenos Aires,-34.6141,-58.4579,1,El Diario De La Pampa; La Nacion (Argentina),National,"On 20 June 2020, in Buenos Aires (Ciudad Autonoma de Buenos Aires), hundreds of people joined the national protest in the Obelisk, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. There were also pot-banging protests and complaints about the mandatory social isolation imposed during the coronavirus pandemic.",0,crowd size=hundreds,1645032567
ARG2187,2020-06-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Argentina),CRA: Argentine Rural Confederations; Farmers (Argentina),6,,,0,60,,32,South America,Argentina,Buenos Aires,La Plata,,La Plata,-34.9206,-57.9529,1,Diario El Chubut; Diario El Dia,Subnational-National,"On 20 June 2020, in La Plata (Buenos Aires), 100 people joined the national protest, led by self-convened groups and agricultural entities, against the Argentine Government's intentions to nationalize the grain exporter company Vicentin and in defense of private property. The group gathered in Moreno Square and carried out a motorcade through the city.",0,crowd size=100,1702344255
